"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"Individual"	"IndividualRoundWeight"	"IndividualTotalLength"	"LengthResolution"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"
"NA/11/2021/9553/4"	"4"	"99588"	"sei/164727/126441/Pollachius virens"	"1"	"14"	"NA/11/2021/9553/4-4-99588-sei/164727/126441/Pollachius virens-1-14"	2970	71	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/4"	"4"	"99588"	"sei/164727/126441/Pollachius virens"	"1"	"15"	"NA/11/2021/9553/4-4-99588-sei/164727/126441/Pollachius virens-1-15"	3120	68	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"4"	"99588"	"sei/164727/126441/Pollachius virens"	"1"	"16"	"NA/11/2021/9553/4-4-99588-sei/164727/126441/Pollachius virens-1-16"	2750	67	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"4"	"99588"	"sei/164727/126441/Pollachius virens"	"1"	"17"	"NA/11/2021/9553/4-4-99588-sei/164727/126441/Pollachius virens-1-17"	6050	83	1	"IndividualWeight"	9	"F"
"NA/11/2021/9553/4"	"4"	"99588"	"sei/164727/126441/Pollachius virens"	"1"	"18"	"NA/11/2021/9553/4-4-99588-sei/164727/126441/Pollachius virens-1-18"	3020	70	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"4"	"99588"	"sei/164727/126441/Pollachius virens"	"1"	"19"	"NA/11/2021/9553/4-4-99588-sei/164727/126441/Pollachius virens-1-19"	3450	72	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/4"	"4"	"99588"	"sei/164727/126441/Pollachius virens"	"1"	"20"	"NA/11/2021/9553/4-4-99588-sei/164727/126441/Pollachius virens-1-20"	1390	53	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"1"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-1"	3700	74	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"2"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-2"	4870	75	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"3"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-3"	7880	92	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"4"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-4"	5160	88	1	"IndividualWeight"	10	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"5"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-5"	5400	77	1	"IndividualWeight"	10	"M"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"6"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-6"	3950	75	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"7"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-7"	3280	69	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"8"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-8"	4030	70	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"9"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-9"	6120	88	1	"IndividualWeight"	9	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"10"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-10"	3960	73	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"11"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-11"	3850	75	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"12"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-12"	4030	73	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"13"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-13"	8550	98	1	"IndividualWeight"	14	"M"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"14"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-14"	1090	50	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"15"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-15"	3110	70	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"16"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-16"	3040	69	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"17"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-17"	4720	81	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"18"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-18"	6070	87	1	"IndividualWeight"	13	"M"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"19"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-19"	3760	68	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"1"	"20"	"NA/11/2021/9553/4-5-99589-sei/164727/126441/Pollachius virens-1-20"	6550	89	1	"IndividualWeight"	11	"M"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"1"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-1"	4400	78	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"2"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-2"	4410	77	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"3"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-3"	4880	82	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"4"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-4"	4080	78	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"5"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-5"	3680	76	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"6"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-6"	4020	79	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"7"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-7"	4620	82	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"8"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-8"	4710	81	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"9"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-9"	4600	78	1	"IndividualWeight"	10	"M"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"10"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-10"	4990	85	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"11"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-11"	3850	79	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"12"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-12"	4650	82	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"13"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-13"	5830	86	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"14"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-14"	3140	70	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"15"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-15"	4740	85	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"16"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-16"	4230	80	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"17"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-17"	4340	79	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"18"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-18"	3440	72	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"19"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-19"	6140	84	1	"IndividualWeight"	9	"F"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"1"	"20"	"NA/11/2021/9553/4-6-99590-sei/164727/126441/Pollachius virens-1-20"	4780	79	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"1"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-1"	5720	88	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"2"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-2"	4170	77	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"3"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-3"	2870	70	1	"IndividualWeight"	11	"M"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"4"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-4"	3760	75	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"5"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-5"	7890	92	1	"IndividualWeight"	10	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"6"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-6"	1050	49	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"7"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-7"	3650	76	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"8"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-8"	3200	72	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"9"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-9"	2470	67	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"10"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-10"	7510	93	1	"IndividualWeight"	10	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"11"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-11"	4640	79	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"12"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-12"	3210	70	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"13"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-13"	3970	82	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"14"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-14"	3640	76	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"15"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-15"	8100	99	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"16"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-16"	6580	90	1	"IndividualWeight"	10	"M"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"17"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-17"	5380	86	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"18"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-18"	4880	83	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"19"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-19"	4120	77	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"1"	"20"	"NA/11/2021/9553/4-7-99591-sei/164727/126441/Pollachius virens-1-20"	2270	64	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"1"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-1"	4200	72	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"2"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-2"	3340	70	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"3"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-3"	4730	81	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"4"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-4"	4200	74	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"5"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-5"	4240	76	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"6"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-6"	4430	82	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"7"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-7"	8630	91	1	"IndividualWeight"	11	"M"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"8"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-8"	5560	84	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"9"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-9"	5460	87	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"10"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-10"	6170	88	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"11"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-11"	3810	73	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"12"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-12"	5730	85	1	"IndividualWeight"	9	"F"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"13"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-13"	4570	77	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"14"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-14"	3550	70	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"15"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-15"	5060	78	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"16"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-16"	4230	78	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"17"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-17"	4840	82	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"18"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-18"	6160	89	1	"IndividualWeight"	10	"F"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"19"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-19"	3240	76	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"1"	"20"	"NA/11/2021/9553/4-8-99592-sei/164727/126441/Pollachius virens-1-20"	4310	76	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"1"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-1"	3740	76	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"2"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-2"	3330	67	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"3"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-3"	5350	79	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"4"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-4"	3550	76	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"5"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-5"	4290	76	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"6"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-6"	4770	79	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"7"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-7"	3550	69	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"8"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-8"	5290	79	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"9"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-9"	3500	71	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"10"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-10"	4950	85	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"11"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-11"	3700	70	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"12"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-12"	5500	81	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"13"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-13"	6300	83	1	"IndividualWeight"	9	"F"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"14"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-14"	3330	69	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"15"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-15"	3890	76	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"16"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-16"	4760	78	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"17"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-17"	2530	63	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"18"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-18"	4120	73	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"19"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-19"	3280	72	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"1"	"20"	"NA/11/2021/9553/4-9-99593-sei/164727/126441/Pollachius virens-1-20"	4360	75	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"1"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-1"	3220	70	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"2"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-2"	7810	92	1	"IndividualWeight"	12	"M"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"3"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-3"	5450	87	1	"IndividualWeight"	9	"F"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"4"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-4"	4340	77	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"5"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-5"	2590	66	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"6"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-6"	4500	80	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"7"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-7"	3650	76	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"8"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-8"	5190	82	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"9"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-9"	4010	79	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"10"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-10"	2060	60	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"11"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-11"	3690	72	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"12"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-12"	2720	69	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"1"	"13"	"NA/11/2021/9553/4-10-99594-sei/164727/126441/Pollachius virens-1-13"	4310	77	1	"IndividualWeight"	8	"F"
